project,HASH,DATE,Cyclomatic,PreDays,LA,LD,SIZE,SAME,CUR_file,PREV_file,Top_NS,Bottom_NS,NF,File_entropy,Churn_entropy,NC,NFC,Fuzzy_score,NB_score,NBM_score,DMN_score,COMP_score,crash_label
qii_weiciyuan,a2747489b62f91dd19bf86b9aa39441cb6f1a122,2012-07-28,282,0.0,142,72,1687,4,12,4,1,2,3,1.37095059445467,0.856601013392586,5,0,0.3861386138536634,0.8502535564432689,0.8502535564432689,0.8502535564432689,0.9709945470085088,NON_CRASH
qii_weiciyuan,e1f795233b55d96bd441111831c2ef6c06ad9642,2012-07-28,231,0.0,150,203,1287,3,16,3,1,3,4,1.92192809488736,1.71935064186537,5,0,0.0953947368325657,0.0545769648764467,0.0545769648764467,0.0545769648764467,0.253927366529827,NON_CRASH
qii_weiciyuan,da4ca257227ef0a4d85b10c954791eb1b476c239,2012-07-29,303,1.0,142,6,1831,9,9,12,1,2,3,1.5,1.11759245356415,4,0,0.5325710995953761,0.0082778566350449,0.0082778566350449,0.0082778566350449,0.0468644921726697,NON_CRASH
qii_weiciyuan,8cc07edf423aa34d5a6ee056897c9da460f08fda,2012-07-29,324,0.0,717,612,1923,9,25,9,1,6,6,2.52164063634332,1.16850376657619,7,0,0.0634298466032066,0.0074373642685357,0.0074373642685357,0.0074373642685357,0.0423089042863606,NON_CRASH
qii_weiciyuan,9ad0d3ca16f0fa22aba2cfaa5b3e1437780caced,2012-07-30,507,1.0,915,46,2924,25,29,25,1,8,10,3.06496966178223,2.75356161244945,21,0,-0.0459299795235863,4.736434072914541e-07,4.736434072914541e-07,4.736434072914541e-07,2.79004923317188e-06,NON_CRASH
qii_weiciyuan,fbbe59a6b4b6ec1b4a4a806082c510e39a9e65ed,2012-07-31,464,1.0,783,400,2591,29,40,29,1,8,12,3.19715972342415,2.90299950120429,18,0,-1.0819595085382954,0.927859754691666,0.927859754691666,0.927859754691666,0.9869845131741228,NON_CRASH
qii_weiciyuan,464ba31067b24f64ccba37c254019e92741f6410,2012-08-01,529,1.0,624,375,2877,33,33,40,1,10,12,3.2946635862096,2.68037022862485,23,0,0.2689075629983193,0.1668356233423238,0.1668356233423238,0.1668356233423238,0.5414109152994322,NON_CRASH
qii_weiciyuan,1d58cd2a4f4e567782fa91a4d1af236d9e66d4e1,2012-08-01,540,0.0,24,1,2931,7,7,33,1,2,2,1.0,0.942683189255492,2,0,0.2689075629983193,0.1668356233423238,0.1668356233423238,0.1668356233423238,0.5414109152994322,NON_CRASH
qii_weiciyuan,8bae87367a698959218949e89650add8ddbe6c2c,2012-08-01,541,0.0,15,18,2935,5,5,7,1,2,2,1.0,0.999337504168885,2,0,0.5097734878831897,0.45820039921556,0.45820039921556,0.45820039921556,0.8329466448773222,NON_CRASH
qii_weiciyuan,ea2a67088eed04bef70e8f88548847ab53b9801d,2012-08-02,587,1.0,218,242,3197,5,37,5,1,7,9,2.97355726227519,2.61772566993606,15,0,0.2689075630117647,0.1912052144812588,0.1912052144812588,0.1912052144812588,0.5822575883220527,NON_CRASH
qii_weiciyuan,46effa48f9ebc964dea12cdc2805f7613f32655b,2012-08-03,632,1.0,48,10,3442,18,18,37,1,2,2,0.91829583405449,0.76765158701258,3,0,-0.1584390797087791,2.9535413941029593e-09,2.9535413941029593e-09,2.9535413941029593e-09,1.7398204523326174e-08,NON_CRASH
qii_weiciyuan,1839de5890f0a01c8cb27ab8d9b52e676c6ebb7f,2012-08-06,707,3.0,680,632,3894,18,37,18,1,6,6,2.22382921737957,1.59334794188527,23,0,0.5010989010671318,0.0014822483236539,0.0014822483236539,0.0014822483236539,0.0086685298125532,NON_CRASH
qii_weiciyuan,45b6a41dd7e0d568cde8f6b7e85ea7ba7cef009d,2012-08-06,810,0.0,115,68,4469,19,19,37,1,6,6,2.41938194564637,1.97356644777813,9,0,0.499999999974994,0.5024090996091652,0.5024090996091652,0.5024090996091652,0.8560667346549958,NON_CRASH
qii_weiciyuan,e22cd65aba4770708d934dc59bdb74ed1d1a8ca5,2012-08-08,833,2.0,122,50,4627,19,21,19,1,6,7,2.64643934467102,2.50876838351977,10,0,0.6584465630923891,0.9925809113701362,0.9925809113701362,0.9925809113701362,0.9987338382000384,NON_CRASH
qii_weiciyuan,bd47b28ebfd7277db107888fd0f86f174787e6eb,2012-08-13,888,5.0,873,491,5038,21,40,21,1,9,12,2.89806316713693,2.64796879175199,33,0,0.3598983108239798,0.1735438070438197,0.1735438070438197,0.1735438070438197,0.5531803496846842,NON_CRASH
qii_weiciyuan,c0b1aeaf9204b39faa5a82b3e0e52c993cb96d08,2012-08-13,886,0.0,426,8,5068,10,10,40,1,3,3,1.58496250072116,0.250336956552,3,0,0.3905684805775818,0.000727763296675,0.000727763296675,0.000727763296675,0.0042717764883863,NON_CRASH
qii_weiciyuan,f2fd05b2f53906d1e37e205b416de1f45e5dfedc,2012-08-13,951,0.0,105,36,5587,10,14,10,1,3,5,2.15563906222957,1.82895967367691,8,0,0.2388059701373134,0.1547971262829019,0.1547971262829019,0.1547971262829019,0.5191867235187589,NON_CRASH
qii_weiciyuan,fe99c09724dcc9f0d8e7c1a4c51118e197b57615,2012-08-13,961,0.0,66,5,5674,6,6,14,1,2,2,1.0,0.464514944090552,2,0,0.3056921995477864,0.1920296924452917,0.1920296924452917,0.1920296924452917,0.5835516655839759,NON_CRASH
qii_weiciyuan,57a40f05ef54b3db8f4f9c842b7beea53c3966c5,2012-08-14,1031,1.0,1,27,6138,32,32,53,1,2,2,1.0,0.222284830685688,2,0,0.3839579223810651,0.2369973473262993,0.2369973473262993,0.2369973473262993,0.6466050818109818,NON_CRASH
qii_weiciyuan,a6be1a8d71e95b16be8c0005aeec1a856c86d228,2012-08-14,1031,0.0,7,3,6138,10,53,10,1,2,2,0.91829583405449,0.881290899230693,3,0,0.3839579224130616,0.8643072479843165,0.8643072479843165,0.8643072479843165,0.9740400452229412,NON_CRASH
qii_weiciyuan,42eaf2ffe880b8eb8ef27384fcd5ea59b3a10864,2012-08-14,1033,0.0,155,19,6168,10,10,20,1,6,6,2.58496250072116,2.02915569888424,6,0,0.305692199563071,0.2498327071435221,0.2498327071435221,0.2498327071435221,0.6625639723016892,NON_CRASH
qii_weiciyuan,20f813700aade917d16f88f3c0acf4e8ed454b0c,2012-08-14,988,0.0,77,4,5864,5,5,8,1,2,2,1.0,0.975119064940866,2,0,0.3056921995722417,0.4781656547384921,0.4781656547384921,0.4781656547384921,0.8438098405342286,NON_CRASH
qii_weiciyuan,8936ca875147008e5e5a7bcfaf162b2026744d1b,2012-08-14,986,0.0,57,67,5841,8,8,8,1,3,4,1.92192809488736,1.40849965535652,5,0,0.3546492963549832,0.2042255609563535,0.2042255609563535,0.2042255609563535,0.6020837940431172,NON_CRASH
qii_weiciyuan,ad15c40f545331fd5beaf75e6c2789e8cbe31b63,2012-08-14,965,0.0,63,64,5713,6,8,6,1,2,2,0.91829583405449,0.992428450602576,3,0,0.3839579224146614,0.955205205429659,0.955205205429659,0.955205205429659,0.99210184324311,NON_CRASH
qii_weiciyuan,9f527a05b978279b112d9e29cde243449f9d01fd,2012-08-14,1011,0.0,80,25,6008,5,20,5,1,6,6,2.52164063634332,2.03752674019954,7,0,0.3056921995681658,0.318183102671241,0.318183102671241,0.318183102671241,0.7334332197853592,NON_CRASH
qii_weiciyuan,fbdd511555db42f40f8c80a54ab0d85659331523,2012-08-15,1036,1.0,54,34,6189,12,12,32,1,4,4,2.0,1.81020733356133,4,0,0.383957922400263,0.3623767870086473,0.3623767870086473,0.3623767870086473,0.7699978540962042,NON_CRASH
qii_weiciyuan,1d2c3afda4f93cf475a581ca78c6d8baf2bf5ebf,2012-08-15,1044,0.0,11,7,6223,6,6,12,1,2,2,1.0,0.503258334775646,2,0,0.7010088326821179,0.9258551872355272,0.9258551872355272,0.9258551872355272,0.98658743277927,NON_CRASH
qii_weiciyuan,41c591f651652c08ea68ed6e26ddb0a1a442d5bc,2012-08-15,1066,0.0,278,23,6360,6,20,6,1,7,8,2.75162916738782,1.83675001951948,12,0,-0.1799071083518288,0.6771964349431013,0.6771964349431013,0.6771964349431013,0.925198010104332,NON_CRASH
qii_weiciyuan,7bc64d560a6712428734204e751253c4ec62f2f8,2012-08-16,1152,1.0,399,132,6990,20,29,20,1,8,9,2.93120894891032,2.28557965319427,13,0,0.0,0.1451247165532879,0.1451247165532879,0.1451247165532879,0.5,NON_CRASH
qii_weiciyuan,44a7fe16d16f4222373d5d50ec33865424a5b9e4,2012-08-16,1219,0.0,29,5,7446,10,10,29,1,1,2,0.91829583405449,0.959686893774217,3,0,0.0,0.1451247165532879,0.1451247165532879,0.1451247165532879,0.5,NON_CRASH
qii_weiciyuan,fa1af178a68bf6eed0660fe7d6183f1f6051e1c4,2012-08-16,1278,0.0,19,0,7861,9,9,10,1,1,1,0.0,0.0,2,0,-0.6305194805643298,0.461559602127161,0.461559602127161,0.461559602127161,0.8348199900665907,NON_CRASH
qii_weiciyuan,384b743adc4d33b0ad9be1317658bc2176b07769,2012-08-18,1290,2.0,124,27,7964,9,21,9,1,6,9,3.0220552088742,2.10745814163982,12,0,0.0,0.1451247165532879,0.1451247165532879,0.1451247165532879,0.5,NON_CRASH
qii_weiciyuan,cbc8393c75b79a1905bc29e621889f2fee4a11e4,2012-08-18,1356,0.0,86,7,8423,10,10,21,1,3,4,2.0,1.33888123214598,4,0,0.2539682539428571,0.1474875826660275,0.1474875826660275,0.1474875826660275,0.5047294379868248,NON_CRASH
qii_weiciyuan,3752fb3b98250972867fda54df7d1bfea5863133,2012-08-20,1385,2.0,445,701,8446,10,37,10,1,7,13,3.55851861304891,2.39893046036716,21,0,0.5813283412330231,0.473717181862246,0.473717181862246,0.473717181862246,0.8414448007537234,NON_CRASH
qii_weiciyuan,79a4b9e96146ab1b9402b4066fa2217cf7807ba2,2012-08-21,1422,1.0,179,53,8681,20,20,37,1,3,5,2.15563906222957,1.77365750337535,8,0,0.4906855882534199,0.99999999007602,0.99999999007602,0.99999999007602,0.9999999983153032,NON_CRASH
qii_weiciyuan,91617173d9af3cf65c5cdc01547b3dee7512a732,2012-08-23,1490,2.0,659,98,9073,20,38,20,1,10,14,3.53377125606456,2.89515613961346,22,0,0.3834806516432695,0.9999998617543564,0.9999998617543564,0.9999998617543564,0.9999999765312426,NON_CRASH
qii_weiciyuan,57560dc6dd1f4cfea3484c48364368ed2ff4fd6a,2012-08-26,1546,3.0,221,7,9344,21,21,38,1,9,11,3.41829583405449,2.14500075903923,12,0,0.4999999999719776,0.4039363217093112,0.4039363217093112,0.4039363217093112,0.7996762012195536,NON_CRASH
qii_weiciyuan,438b575d690d6fef22634b07a9e2c26fdfcb5cce,2012-08-26,1546,0.0,27,2,9342,10,10,21,1,2,2,1.0,0.57879462463212,2,0,0.3845542285473234,0.1515378519212874,0.1515378519212874,0.1515378519212874,0.5126902920807173,NON_CRASH
qii_weiciyuan,0a7833056a653679fd0f8e23b30258846badcc48,2012-08-26,1560,0.0,4,3,9452,4,4,10,1,2,2,1.0,0.985228136034252,2,0,0.4552694514559055,0.1008462620190398,0.1008462620190398,0.1008462620190398,0.3980466013575135,NON_CRASH
qii_weiciyuan,e7c0030cec3e8785069bfa2658d3a76865ba2f40,2012-08-27,1573,1.0,44,5,9511,4,8,4,1,2,2,0.721928094887362,0.332286630221615,5,0,-0.0417100188891635,0.8882117125205724,0.8882117125205724,0.8882117125205724,0.9790992756080424,NON_CRASH
qii_weiciyuan,22e87de802c5c6da3f79201fda15826f39b2b0c3,2012-08-28,1574,1.0,242,379,9486,8,29,8,1,8,13,3.40370169605735,2.60100302137185,20,0,0.1376146788922018,0.0463543565918361,0.0463543565918361,0.0463543565918361,0.2227467089067514,NON_CRASH
qii_weiciyuan,29de6c33972d89115ba3301ddcd0a2240f6d57b0,2012-08-28,1592,0.0,78,0,9627,6,6,29,1,2,2,1.0,0.552495114325111,2,0,0.4178779834443747,0.2189277760931143,0.2189277760931143,0.2189277760931143,0.6227968236452083,NON_CRASH
qii_weiciyuan,decea550e2d599b672200522f55a740f36e5c088,2012-08-28,1606,0.0,132,7,9696,6,9,6,1,4,4,2.0,1.25274408673881,4,0,0.4269877836391318,0.2388680789898224,0.2388680789898224,0.2388680789898224,0.648959073587813,NON_CRASH
qii_weiciyuan,9865478a593c314a5f4bd1df12e8a43046e40963,2012-08-29,1637,1.0,166,20,9884,9,15,9,1,4,4,1.91829583405449,1.68519948836473,6,0,0.5914432056339689,0.2896348439357186,0.2896348439357186,0.2896348439357186,0.7062183608639274,NON_CRASH
qii_weiciyuan,c5146dfb69d343a5022f534414e9387de927d9a5,2012-08-29,1640,0.0,11,4,9901,5,5,15,1,3,3,1.58496250072116,1.39958123064606,3,0,0.5073489455049583,0.9999999992607512,0.9999999992607512,0.9999999992607512,0.9999999998744896,NON_CRASH
qii_weiciyuan,46c073f783dfd4418547d015bddc847eda77c558,2012-09-01,1687,3.0,410,262,10201,5,30,5,1,13,18,3.86457837390238,3.43848250777269,35,0,0.0099612932149262,0.6443911787169765,0.6443911787169765,0.6443911787169765,0.9144107782616244,NON_CRASH
qii_weiciyuan,b3666ae55e031624c1561b6dff6924100f5e9b6f,2012-09-01,1717,0.0,222,316,10360,9,9,30,1,4,5,2.0,1.09247838534041,8,0,-0.023794798905975,0.9152470468115148,0.9152470468115148,0.9152470468115148,0.9845232030974987,NON_CRASH
qii_weiciyuan,17f6b6bc2c679f0fb5b0c2ff278f17d579407517,2012-09-02,1768,1.0,64,26,10564,9,17,9,1,5,6,2.58496250072116,2.30379941932792,6,0,1.3442908923917585,0.9999455161248298,0.9999455161248298,0.9999455161248298,0.9999907503295768,NON_CRASH
qii_weiciyuan,e831defd75e8d005cea2b647882f378032393ea1,2012-09-02,1790,0.0,96,95,10652,17,18,17,1,8,11,3.26082817122446,2.94198738371561,19,0,0.4866047267872322,0.4488162448023202,0.4488162448023202,0.4488162448023202,0.8276112143875041,NON_CRASH
qii_weiciyuan,228de529003e2a20398528be27a8cca676d0c4d7,2012-09-02,1804,0.0,2,2,10719,9,9,18,1,2,2,1.0,1.0,2,0,0.8064695446036904,0.3313746523331557,0.3313746523331557,0.3313746523331557,0.7450286745514467,NON_CRASH
qii_weiciyuan,fbe1b2f0ccbeed88045bbee0299bb7a21d5df524,2012-09-03,1823,1.0,111,13,10805,5,5,9,1,3,4,2.0,0.926395934026719,4,0,-0.0057608277369553,0.9162885901646864,0.9162885901646864,0.9162885901646864,0.9847276061747714,NON_CRASH
qii_weiciyuan,277412f3db908d9eb3e602ee2ac93543253c7143,2012-09-04,1877,1.0,372,189,11041,5,26,5,1,9,11,2.90666631674069,2.20836704651588,28,0,0.4885823260212893,0.7216286822525535,0.7216286822525535,0.7216286822525535,0.9385387311270552,NON_CRASH
qii_weiciyuan,f90e816badbee2cdfca9d986f5907880e8d633a4,2012-09-04,1896,0.0,99,28,11155,11,11,26,1,5,6,2.5,2.10562025130247,8,0,0.3125247005250574,0.9973439133812014,0.9973439133812014,0.9973439133812014,0.999548501858754,NON_CRASH
qii_weiciyuan,6eccfc1b7d7ed6dfc599ec65d1d9abcd7c2b8cfe,2012-09-05,1966,1.0,182,83,11449,11,41,11,1,14,17,3.89366068968819,3.15758638276686,25,0,1.787716680230807,0.9996859011258216,0.9996859011258216,0.9996859011258216,0.9999466642664824,NON_CRASH
qii_weiciyuan,085163cc5e87e28ecb5622838cbe65260b6305cd,2012-09-06,1990,1.0,119,42,11556,18,18,41,1,8,9,2.80739045087672,2.18846890239511,13,0,0.139094278123514,0.9996354713514652,0.9996354713514652,0.9996354713514652,0.9999380984182444,NON_CRASH
qii_weiciyuan,aba1c46f85a0fef410c23699bbb25dea6b07df41,2012-09-06,1922,0.0,67,88,11226,18,33,18,1,7,9,3.02698683335929,2.7096876193162,13,0,0.4999999999750315,0.999728035731517,0.999728035731517,0.999728035731517,0.9999538205724204,NON_CRASH
qii_weiciyuan,2cdae6341ec0065f00aa5e68fb9d3930c30a1e34,2012-09-07,1960,1.0,120,56,11432,17,17,18,1,7,7,2.75,1.33012239781647,8,0,0.2788662461598195,0.9691430124703196,0.9691430124703196,0.9691430124703196,0.9946286749639864,NON_CRASH
qii_weiciyuan,bdb9745c8f2d2d94b905db51d6db89b98b24a34d,2012-09-07,1930,0.0,98,19,11296,18,18,33,1,7,8,2.84535093662244,1.94821967056202,11,0,0.4894121390826639,0.5408131352597255,0.5408131352597255,0.5408131352597255,0.8740198439382362,NON_CRASH
qii_weiciyuan,e81ea116e69bc51908e5d96d4b8ba59f68bbe3f5,2012-09-08,1960,1.0,3,1,11441,13,13,17,1,2,2,1.0,1.0,2,0,0.5115991421017242,0.9480883561843176,0.9480883561843176,0.9480883561843176,0.9907985528952163,NON_CRASH
qii_weiciyuan,dda6dceeea52f7823fed4345ca583b8926f74735,2012-09-09,1992,1.0,443,55,11585,13,28,13,1,12,15,3.68970373219955,2.21308995967924,21,0,0.9079898391142844,1.0,1.0,1.0,1.0,NON_CRASH
qii_weiciyuan,f6a649eb737314625920750db1136dcaaafbd987,2012-09-11,2022,2.0,569,179,11847,27,27,28,1,9,19,3.9705755338669,3.69795255055665,34,0,0.7239747441027728,0.3394794735690855,0.3394794735690855,0.3394794735690855,0.7518738312548334,NON_CRASH
qii_weiciyuan,5293760af1b9474df47c97c3cc209e5582fac7ac,2012-09-12,2172,1.0,622,342,12644,27,41,27,1,11,16,3.69334521889249,3.418021157032,29,0,0.5051830218452914,0.4884920218294346,0.4884920218294346,0.4884920218294346,0.849182784042299,NON_CRASH
qii_weiciyuan,f4c2eaaa0dc1772c02ae177c2ac71bfe80040a00,2012-09-13,2180,1.0,76,30,12680,7,7,41,1,4,4,1.92192809488736,1.17744580431993,5,0,1.257705905700401,0.803915996595874,0.803915996595874,0.803915996595874,0.9602734177516956,NON_CRASH
qii_weiciyuan,27ee19a5964ddd40ed63e5ce4ceed312a8eadc52,2012-09-16,2209,3.0,431,493,12893,7,61,7,1,15,23,4.37117812638222,3.6494395988773,36,0,0.6044109497538815,0.999999999962654,0.999999999962654,0.999999999962654,0.9999999999936336,NON_CRASH
qii_weiciyuan,6dc9f33a40015a5e9974a0788e4f6e47cbcc8ee6,2012-09-19,2293,3.0,849,436,13491,41,41,61,1,12,19,3.52992192093979,2.15676554717207,38,0,0.1626559864050189,0.3570694714309574,0.3570694714309574,0.3570694714309574,0.7658914923528214,NON_CRASH
qii_weiciyuan,76f7992f59928f9464f12e8377749d100bec3738,2012-09-21,2360,2.0,0,0,13872,0,0,21,0,0,0,0.0,0.0,0,0,0.4587511209831584,0.148196105560041,0.148196105560041,0.148196105560041,0.5061352442651941,NON_CRASH
qii_weiciyuan,bea1ab76e8a7abbf5805557a5c67e12ab839fd26,2012-09-22,2374,1.0,35,0,13949,0,2,0,1,1,1,0.0,0.0,1,0,0.4926467641955986,0.4095551139282372,0.4095551139282372,0.4095551139282372,0.8035199433808228,NON_CRASH
qii_weiciyuan,3df60ecbc66b9feece520c1209593f28627af5e0,2012-09-23,2384,1.0,66,26,13981,2,4,2,1,3,3,1.5,1.22749270302873,4,0,0.4972192636891673,0.9513129324298084,0.9513129324298084,0.9513129324298084,0.991394197174084,NON_CRASH
qii_weiciyuan,d9e9f5c9aaae46e64f24c6b7e76f456722367f7e,2012-09-24,2431,1.0,213,7,14260,4,9,4,1,2,2,0.721928094887362,0.934068055375491,5,0,0.5018230291815836,0.1127368283629408,0.1127368283629408,0.1127368283629408,0.4282879758558189,NON_CRASH
qii_weiciyuan,d5ba55b2f803d199d2aad3d32ac4208a93c715b8,2012-09-25,2488,1.0,363,128,14596,9,25,9,1,6,7,2.72192809488736,2.26409239663173,10,0,0.5018270716070681,0.7722672398746105,0.7722672398746105,0.7722672398746105,0.9523259403349692,NON_CRASH
qii_weiciyuan,5cf9aa8413818805fc4742847e7e5ff3b0a73668,2012-09-26,2516,1.0,52,119,14778,16,16,25,1,4,5,2.32192809488736,1.37017231537245,5,0,0.3740148351739206,0.184021064825712,0.184021064825712,0.184021064825712,0.5707489698015837,NON_CRASH
qii_weiciyuan,4c57f2d3d82b40605a7bcfce56abcc2a3c7cb345,2012-09-26,2504,0.0,50,31,14657,11,11,16,1,3,5,2.25162916738782,2.07491079881999,6,0,0.4999698703128554,0.7632154320137301,0.7632154320137301,0.7632154320137301,0.9500093336718858,NON_CRASH
qii_weiciyuan,e0fcff02ca2542fea8824d0577e6b176319ad066,2012-09-29,2941,3.0,441,165,16506,11,50,11,1,12,15,3.82088885135019,3.22123158404745,21,0,0.7715060925965886,0.2927987566727166,0.2927987566727166,0.2927987566727166,0.7093885299712002,NON_CRASH
qii_weiciyuan,11b28ff497e9076e9f00a56307a29ea5a896fad6,2012-09-30,2944,1.0,59,51,16495,11,11,50,1,4,5,2.32192809488736,1.94202747595348,5,0,0.5000000005081725,0.9999999999954524,0.9999999999954524,0.9999999999954524,0.9999999999992042,NON_CRASH
qii_weiciyuan,8b8807139f3db285a448c7a46088bc4453ce26ed,2012-10-04,3062,4.0,573,238,17119,11,73,11,1,14,22,4.30771480259744,3.54851365309717,35,0,0.3274459217863563,0.162897940046949,0.162897940046949,0.162897940046949,0.5343019729951006,NON_CRASH
qii_weiciyuan,3827ad9c1659cd15e4dad10b4ed3f39c978e8d71,2012-10-05,3062,1.0,122,0,17119,3,3,73,1,1,1,0.0,0.0,1,0,0.1747572815446602,0.0732986565079042,0.0732986565079042,0.0732986565079042,0.3180293014258577,NON_CRASH
qii_weiciyuan,d8d55a6b330f81bd41cbe8deb03e013fc270c883,2012-10-05,3062,0.0,2,2,17119,3,3,3,1,1,1,0.0,0.0,1,0,0.500463446382191,0.99351926389553,0.99351926389553,0.99351926389553,0.9988948464593518,NON_CRASH
qii_weiciyuan,320e0c69f5725700ffc3c3cec978c65fb0dc05a5,2012-10-08,3165,3.0,554,207,17710,3,31,3,1,7,13,3.35649241379682,2.48913919646625,22,0,0.5013531182820472,0.7234922743318828,0.7234922743318828,0.7234922743318828,0.9390727950652874,NON_CRASH
qii_weiciyuan,5d35128cb5c47a09fe5c3e76927c5d267dc646de,2012-10-09,3182,1.0,180,95,17807,13,13,31,1,4,6,2.52164063634332,1.5503125433308,7,0,0.5333469200796139,0.9983334591670082,0.9983334591670082,0.9983334591670082,0.99971669391646,CRASH
qii_weiciyuan,1e0d1b4d5c4a704b4cfbace790e45964251f481a,2012-10-09,3201,0.0,106,10,17884,12,12,13,1,4,5,2.32192809488736,2.21507043568456,5,0,0.4998396480400393,0.9946123849039444,0.9946123849039444,0.9946123849039444,0.99908209301395,NON_CRASH
qii_weiciyuan,21c7326191fdb189468c093ff2558539619d281c,2012-10-12,3326,3.0,609,456,18588,12,48,12,1,12,21,3.91456949768741,2.56852728836582,33,0,0.3056921995477864,0.1920296924452917,0.1920296924452917,0.1920296924452917,0.5835516655839759,NON_CRASH
qii_weiciyuan,9bcde539237a75b5d0d8f1934b201bb3049565b4,2012-10-13,3327,1.0,12,139,18579,3,22,3,1,1,2,0.91829583405449,0.487609337988243,3,0,0.5474555225266788,0.0672981756312635,0.0672981756312635,0.0672981756312635,0.2984464848760944,NON_CRASH
qii_weiciyuan,2a22448b41e11fd14a66ca41ce77cd30186e6967,2012-10-13,3325,0.0,288,413,18567,16,16,48,1,9,12,3.14346518960165,2.16223184836072,25,0,0.3839579223810651,0.2369973473262993,0.2369973473262993,0.2369973473262993,0.6466050818109818,NON_CRASH
qii_weiciyuan,a805a8674beca77ae69bba71d36df23bc33601c7,2012-10-13,3326,0.0,13,2,18577,3,3,16,1,2,2,1.0,0.566509506552905,2,0,0.0,0.1450151057401812,0.1450151057401812,0.1450151057401812,0.5,NON_CRASH
qii_weiciyuan,16fd2b506a0d7374aa72b7ff64a6f4340c40ba15,2012-10-14,3324,1.0,136,446,18574,22,27,22,1,2,6,2.52164063634332,1.88798320726024,7,0,-4.790859087888853,0.99999982074492,0.99999982074492,0.99999982074492,0.9999999695963316,CRASH
qii_weiciyuan,0a7d7a4d50361daa19928ee2370be5aa51ff4abf,2012-10-19,3413,5.0,613,458,19081,27,50,27,1,16,26,4.37944911946808,3.98888853051733,46,0,0.5242117379613745,0.9894601887092692,0.9894601887092692,0.9894601887092692,0.9981965447338306,NON_CRASH
qii_weiciyuan,ff101c81bd1ba3fdf234ca4bb49dfb40686d5e6f,2012-10-22,3584,3.0,184,21,19983,34,34,50,1,8,10,3.18083298720544,2.74773274709838,13,0,1.1133540371777493,0.8822142192217138,0.8822142192217138,0.8822142192217138,0.9778563766452606,NON_CRASH
qii_weiciyuan,05c5e7f25a5577a8d47eb06c6264be65156cbd31,2012-10-23,3610,1.0,370,36,20129,22,22,34,1,6,10,3.25162916738782,2.07867225715489,12,0,0.4458553317249255,0.2144510025543574,0.2144510025543574,0.2144510025543574,0.6165808208121681,NON_CRASH
qii_weiciyuan,a8114386d6e11b340066725cbf4bfd5cc682fd17,2012-10-23,3610,0.0,228,0,20129,3,3,22,1,1,1,0.0,0.0,1,0,0.6068225211453327,0.9875918381666376,0.9875918381666376,0.9875918381666376,0.9978716489371856,NON_CRASH
qii_weiciyuan,eae2475af5349ee5fea91325bb5e401d5b025985,2012-10-24,3574,1.0,45,41,20018,3,46,3,1,5,6,2.58496250072116,1.89582222360502,6,0,0.4774803743947207,0.1887952270694605,0.1887952270694605,0.1887952270694605,0.5784438124199919,NON_CRASH
qii_weiciyuan,bc85e497d030e676387c409a63d832879bb9931b,2012-10-24,3591,0.0,124,12,20122,8,8,46,1,3,3,1.5,1.49177833308293,4,0,0.5000245855260572,0.9999571817771892,0.9999571817771892,0.9999571817771892,0.9999927372870144,NON_CRASH
qii_weiciyuan,e9977b7f393d0515c19432e7e32f3463b14743eb,2012-10-31,3612,7.0,292,326,20174,8,36,8,1,11,23,4.3502090290999,3.50701070280443,36,0,0.1747572815446602,0.0732986565079042,0.0732986565079042,0.0732986565079042,0.3180293014258577,NON_CRASH
qii_weiciyuan,b33e6f90a12b43505567df4cb64db3752f8522a5,2012-10-31,3584,0.0,0,183,19956,4,4,36,1,2,2,1.0,0.680793775370321,2,0,0.511988492281885,0.0892318596219635,0.0892318596219635,0.0892318596219635,0.3661418602247839,NON_CRASH
qii_weiciyuan,9813d7e6e7b7173e5901e91b8b42eb268ce40f9c,2012-11-01,3581,1.0,32,75,19948,4,26,4,1,6,7,2.64160416786859,2.24511143711377,9,0,0.5257771116224959,0.9684806459139614,0.9684806459139614,0.9684806459139614,0.9945102768909604,NON_CRASH
qii_weiciyuan,a064d5e07e9ae3719a3bae7d055e17fe647d7784,2012-11-02,3594,1.0,46,23,20016,14,14,26,1,6,6,2.5,2.31167740647142,8,0,0.3056921995739886,0.6427564707918528,0.6427564707918528,0.6427564707918528,0.9138513867942706,NON_CRASH
qii_weiciyuan,ccff8e806b156879be53b6da29fc79d413ca6eba,2012-11-03,3597,1.0,18,8,20024,6,6,14,1,4,4,1.92192809488736,1.25945855438757,5,0,0.5541379406479668,0.999999999999318,0.999999999999318,0.999999999999318,0.9999999999998864,NON_CRASH
qii_weiciyuan,b9f745925d84f4e7141bbd032f2effc54fe80d5a,2012-11-10,3655,7.0,526,355,20405,6,90,6,1,15,22,4.19715972342415,3.40482269403101,36,0,0.5519236107776265,0.999998964334292,0.999998964334292,0.999998964334292,0.9999998241839178,NON_CRASH
qii_weiciyuan,85eeb075035eebd1fa817e23d5dd405100437b89,2012-11-14,3815,4.0,810,45,21285,33,33,90,1,12,14,3.5178160905597,3.02113032597627,21,0,0.5039363546859341,0.9999999698915762,0.9999999698915762,0.9999999698915762,0.9999999948887536,NON_CRASH
